"señor autoridad, mi querido amigo, estimado licenciado, y para indicar que se inicia un diálogo.","tada ndä, ñ'oui, tada ñänte ne ma ra, ne pa da fu̱di ma n'a ra hñä.",Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
poca gente llegó,tsi tu̱ki ya jä'i bi zoo,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"Lo empresto nomás, lo más necesario para uno",dímíhthó k'a más nesesariogígé,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
la miel es pegajosa,xa pe ra t'afi,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
me dio mi mamá,Hñu ma t'utamfo̱,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
fue al juego,bi ma ra nt'eni,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
He comprado naranjas,xindónbi na ra náráncha,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Pues primero se empieza a trozar un molcajete, o sea, se empareja",xo primero ná ra máda damu̱di dadót'i o sea daparehá,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Ya no vivían allí,ya hí mibu̱hkwáya'wik'a,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Después ya cuando estaba adentro, donde le había pegado mucho en la cara, le había dado de comer mucha sangre",despwés ya este kwando mbra'óni ambówi xo este mihtsú kamáche̱t'u̱nbi ra karawi mihtsú kamátsí rakhíwi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"¡El agua se ha acedado, se acedó la comida!","¡Ra dehe xa ixki, bi ixki ra hñuni!",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Ejemplos de composición y derivación.,Nguya go gehya ya mpe̱hñä ne ya bo̱hñä,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Un florero todo de piedra,florero gothó ga dó,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Dice Atoch,",Mä ra Atoch,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Iban a taer,damákáhíya'wi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Véte, le dices, sí, véte",máwi gíxiphide̱' ha máwi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
No sabíamos nada,xathó ndímáphădihé,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"La significación de esto puede parecer nueva, pero si se presta atención a las palabras, podrá percibirse en ellas la antigua sabiduría de los abuelos nahuas:","Ra nthoki nuna da hneki ra r'ayo, pe gi hmipi ra nu̱ti ya noya, da za da hneki nuya tsogi ge mi ja, nu'a manteb'u̱ mfädi ya xita ya ndeznä",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"El proceso de la normalización de la escritura de una lengua comienza por el establecimiento de las normas ortográficas de un idioma, que aglutina a todas las variantes dialectales y continúa con la difusión, aplicación y apropiación de las normas por parte de los hablantes de una lengua.","Rá nt'u̱i ra nt'ot'i n'a ra hñäki ndu̱i ko ra nt'e̱gi ya nkohi nt'ofo, ge hmunts'i gatho ya hñe̱'tsähñä ne m'e̱fa da rats'i, da t'o̱t'e da japi ya me̱ti ya nkohi pa to'u̱ pädi ra hñä.",Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"si lloverá o no, que lo digan;","ya zu'e da guati ya b'ot'i da u'oi ndunthi o ina,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
cortaste leña,gá ntse̱käza,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
"que la luz llegue a nuestros ojos,","ge da tso̱ho̱ ra ñot'i ha ma dahu̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Y toda la noche llovió sobre nosotros.,Gatho ra xui mi ts'e̱tabi n'a ra däy'e pa gekagihe.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"La reconstrucción de lo que, hacia 1710, pudo recordarse o se pensó eran las palabras dc los que, huyendo de males, allí se habían asentado, incluye expresiones de considerable dramatismo.","Ra yopab'ami nu'a ra je̱ya 1710, bi za bri yopamfeni o bri feni ge ya noya ge bi ma da ñ'ogi dige'a ya ts'othogi nub'u̱ xki b'u̱pu̱ mi ze̱tuabi ya thogi bi nja xi mra nts'o.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Ello, ahora y ahora, es así el gran trabajo que haremos ante nuestra madrecita la tierra, la que se dice la patria.","Nuyu̱, nubia ne nubia, da njabu̱ ra dänga b'e̱fi ga hokihu̱ ha ma hmädi ma hmu ra zi hai, nu'a t'embi ra dänga hai.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Este… la señora quería saber de eso, por eso hemos caminado",este genk'a miné ndibadi ra xíná ntsothó tóñóhé,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Otros textos se elaboraron también por ese tiempo con parecidos propósitos. Casi todos se presentaron como portadores de testimonios cercanos a los años de la Conquista que legitimaban la posesión de las tierras de la comunidad.,"Man'a ya nt'ofo bri thoki nehe nu'u̱ ya je̱ya, ko nuya mahye̱gi ya mfeni nu'u̱ to'o bi hyoki. Gatho bi ñ'udi ko nge'u̱ nuya he̱m'i, mi kuat'i r'a ya pa ne nuya je̱ya bi thogi bi nja ra tsokat' o̱t'amfeni ge mi jame̱ti ya hai dige'a nu'a ya t'u̱ka hnini",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
También desde luego hicieron sus casas de estacamento los de Huexotzinco y Tlaxcala a un lado y otro del camino.,Nehe bri o̱t'a ya ngu ya mehuexotzinco ne metlaxcala ha ra ñäni ra ñ'u.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
¿No se ha juntado en Texopan?,¿Inga gatho bri t'udi? ¿Inga gatho bra jondi nuni Texopan?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Y también se metieron acá los de Chiconauhtla, Xaltocan, Cuauhtitlan, Tenayucan, Azcapotzalco, Tlacopan, Coyoacan.","Nehe ba ku̱t'i nuua nuya mechiconautla, Xaltocan, Cuauhtitlan, Tenayucan, Azcapotzalco, Tlacopan, Coyoacan.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Año 1—Caña. Salieron los españoles al palacio de Tlayácac.,Ra je̱ya1—n'a ra doxo (y'omfo). Bi bo̱nga ya ñämfo̱ xki mani ha ra ndo̱m'ihmu ya däta ra Tlayácac.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"a los oidores, licenciado Salmerón, licenciados Ceynos, Quiroga, Maldonado, ellos sostuvieron las órdenes que tú diste para nosotros, hombres en la Nueva España los habitantes de ella.","nuyu̱ to'o o̱detho, ra ñänte Salmerón, Ceinos, Quiroga, Maldonado; gatho nuyu̱ bi o̱t'e nu'a ga b'e̱pabi da me̱fi pa nugagihe pa gatho ya ñ'o̱ho̱ ne ya b'e̱hña nuua R'ayo Manhyati nu'u̱ to'o di b'u̱ihe nuua ri hai.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Yo ponía un cuartillo de nixtamal,dramáhu̱tsé ná hwadá ga chŭní,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Siguiéndoles las espaldas fueron también sus aliados.,Nu'u̱ to'o mi te̱ni ha ya xu̱tha nehe mra mfats'i.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Después la buscó,despwés bithónya'wi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Desayuno nada, ni merienda",desayuno xayi ni merienda,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Tenía, pero pues igual tenía billete",mbahă pe xo igwalthóhó k'a ra bíyehte mbahă,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
frío,tse̱,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
Se escriben dos puntos (:),Da nt'o't'i yoho ya nto̱ts'e (:),Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Luego me iba hasta el viernes entonces,gehña gomá ta mbe̱ntsiwi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Se trasladaron de igual manera y se le movió el palo,bimáraxwi igwalya'wina biñánbi k'a ra zá,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Immediatamente la haréis ver por el rumbo de nuestros enemigos.,M'estho gi o̱t'ehu̱ gi handihu̱ ra hyodi ma nzu̱tehu̱.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Era niña de hierba,ndrabähtsí ga páxí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Le pegué,dí'u̱ngi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Recuerdo que cuando era pequeño, tendría yo como 6 o 7 años, me llevó mi papacito y mi mamacita. Nos fuimos allá a los cerros que están en Ndongú.","Di beni ge num'u ndi ch'u̱lo zä ndi pts'i ngu 'rato o yoto ne̱jya, ma tsi ta ne ma tsi me bi zixkagi ma tsi ta ne ma tsi me, da ma̱he ja t'o̱ho̱ un Ndongu,","Acambay, Edomex (ots)",NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Están aquí en el bordo,mbrakwa 'á zábí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"-ld a Cuetlaxtlan,",-Ri ma nuni Cuetlaxtlan,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
idos por él a la cárcel adonde estaba entapiado.,Ri maha nxo̱nihu̱ ha ra fadi ba ehehu̱ ko ra y'ofadi.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
comí pollo,dá ntsa'ni,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
con muy principales y famosos capitanes ejercitados en la guerra según su uso y manera antigua.,"mi b'e̱t'o nuya dänga gabida ge mi pädi da o̱t'e ya ntuhni njabu̱ mi fädi mra mabagi, ngu mi nzäi manteb'u̱.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
usando como siempre de sus astucias como astuto capitán de la buena ocasión que presente tenía.,"nu'u̱ to'o bi munts'i ko nge'a, bi o̱t'e ngu bi nzäi ra numfeni ngu ra numfeni ra gabida ge'a nu'a ya pa mi nthandi mi pe̱tsi.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Y cuando anochecía, era grande el espanto, el pavor se tendía sobre todos, el miedo dominaba a todos, se les iba el sueño, por el temor.","Xki b'e̱xui ra mfeni, mra dängi ra ntsu mi pe̱tsi, o̱t'a ra guinda xki thänp'abi ya anmo. Nu'a xki nxui, nu'u̱ bi ma ya t'o̱ho̱ ko ra ntsu.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Crecía mucho todo todo,gothó gothó mindu̱hté,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Eran pobres,bianda pobrehí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"en el capítulo XIV de este libro, se ofrece uno de los cuadros más patéticos en el que se pinta el éxodo de los vencidos, las vejaciones sin número de que fueron objeto, al ser sometida la capital mexícatl.","ha ra ze̱ki nt'ofo ra XIV nuna b'ist'ofo, ri udi n'a ra k'oi xi unga ra ntso̱m'i ra hanja ra bo̱ni to'o bi b'e̱di ne ya ts'okate bri t'o̱tuabi ra nge'a bi b'e̱di ra mu̱i ra hnini ya ndeznä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Y eso bastó; los del pueblo bajo en esta ocasión dejaron su ciudad de Tenochtitlan para venir a meterse a Tlatelolco.,"Ge'a bi japi; nu'u̱ bi b'u̱i ha ra hnini ba käi pa da tso̱pu̱ nuni Bondo, ebu̱ bi yu̱t'a nubu̱ Tlatelolco.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Estábamos sentado,ndramámíhkóhé,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Cuando se hubieron ido los españoles se pensó que nunca jamás regresarían, nunca jamás darían la vuelta","Nub'u̱ xki ma ya ñämfo̱ mi beni ge xa mengi ha nuni ya hai, ge ya inxa mengi, ya inxa yopa ehe man'aki.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
No nos regañarán,hina híndamátsu̱ihgíwí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
él no come nada,hínte ts'i,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Lo ha traido,padú,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Tomaron en brazos a Huitzilopochtli, lo vinieron a meter en Tlatelolco,","Bi mihi ra ra Huitzilopochtli, ba ehe bi y'u̱t'a nuni Tlatelolco,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Dizque los pateaban,midu̱t'í khage,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Las envolvían en petates,dabánt'í chixíphí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Entre los escritores nahuas contemporáneos hay algunos que son maestros que enseñan en comunidades rurales; también los hay que son periodistas, estudiantes en la universidad profesionales de diversas disciplinas.","Ya y'ofo ya hñä ya ndeznä ge b'u̱i mapaya, r'a ya xahnate ge udi da nt'ofo ha ya t'u̱ka hnini, nehe r'a ya y'ofo ya y'onga noya (periodista), ya nzahni ha ra universidad ne ma r'a ya jä'i pe̱ts'a ra mfädi ma na'ñ'o, nu'u xa zo̱ts'e ha n'a ra nt'ofo.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Como se verá en el capítulo siguiente, apareció por ese tiempo una como gran llama que parecía venir del Sol.","Ngu ya ga handihu̱ ra t'u̱ka ze̱ka nt'ofo ri ñ'epu̱, bi hneki n'a ra jäne ra tsibi xi mra dängi, mi nthandi xki ñ'ehe habu̱ mi ja ra hyadi.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
¿Acaso a excusas de él tendréis que ver por vosotros?,¿Nguande ra hmä di ge'a da hyandi po gekagihu̱?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
El coyote desea convertirnos en sus asalariados,Ra min'o k'at'i da mpu̱ngagihu̱ ra me̱fihu̱,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Pues corrí y me quité entonces,xo dóhétarí dóráhia'wi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"luego que se levantó Motecuhzoma,","nub'u̱ mi nangi ra Ts'e̱y'e̱hmu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
La matanza del Templo Mayor (Códice de Durán),Ra nthodu ha ra Dänga Nija (Ndäxjua K'oi ra Durán),Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Dijo aquél:,Bi mä nu'a:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"En cada camino esforzáos,","Ha tat'a ñ'u gi ts'e̱dihu̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Los que están en la cuna y en su camita de palo: los que aún de nada se dan cuenta.,"Nu'u̱ to'o o mbo ha ra nt'o dega za: nu'u̱ inte pädi, inga unga ngue̱da te ja ha ra nximhai.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Todos van al rumbo del Tepeyácac,","Gatho bi ma njani ra Tepeyácac,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Éstas son las palabras atribuidas a Cuauhtémoc:,Nuna noya bi ja me̱ti ra Cuauhtémoc:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Formas de escritura según variante (sinónimos),Ya n'añ'o nt'ot'i ne n'añ'o nzuni ma'ra ya hñä .,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
No quiere caminar,híngi né dañó,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
la tortilla está caliente,xa pa ra hme,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Dijo Motecubzoma: -Hacedlos entrar acá.,"ge nuya pädi da oka nuna hoga b'e̱fi, ra Ts'ey'ehmu bi ena,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"El texto que aquí se transcribe, debido a los informantes de Sahagún,","Ra he̱m'i nuua di r'atsihu̱, ngu bi mä ya r'atsanoya ra Sahagún,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
publicó Agustín Yañéz una selección de algunas de principales relaciones españolas de la Conquista,"bi unga ra mpädi ra Agustin Yáñez r'a ya njonda hmä ra ñämfo̱ dige'a nu'a ra ts'okat'o̱t'amfeni,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
--¿Es acaso eso lo que se anda buscando? Lo que se busca es lo que dejaron caer en el Canal de los Toltecas.,—¿Po̱de ge nuna gi honihu̱? Nu'a gi honihu̱ ba tagi ha ya debe ya Ue̱na.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
¿Tienes?,¿Ha gi pe̱'ts'i?,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
También arrojaron por allá a las mujeres (muertas):,Nehe bra fo̠te nubu̠ ya b'ehña (xki du) xki kohi xki tu:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Les pegaban a los animalitos,mi'u̱ngi na ra tsianimál,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Los presagios, según los informantes de Sahagún",Ya y'o̱te ngu bi mä ya r'atsanoya ra Sahagún,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Para secuenciar dos ideas dentro de una misma oración:,Pa da ueke yoho ya mfeni ha ra nt'ot'i.,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"tlaxcaltecas, huexotzincas.","metlaxcala, huexotzincas.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Finalmente, otra era la imagen que habían concebido de un fraile dominico, fray Bartolomé de las Casas.","Ra ngätsi man'a ra hmi mi uni n'a ra makja ra dominico, ra thuhu ra Bartolomé de las Casas.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Y con esto se fueron muy contentos los oficiales a sus casas...,n'a ngu n'a mahye̱gi nuya me̱fi bi hñäni ebu̱ bi ma xi mi nuya ndä bi ma ha ra ngu...,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
en el campo seco de las calles y en el agua con lanchas que tenían sus escudos de defensa.,"habu̱ mi ja ra yot'a hai ha ya ñ'u, ha mbo ra dehe, ha ya t'u̱ka mätsa ge mi pe̱tsi ya bu̱'bai pa da nthakate.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
En consecuencia luego salieron de noche. En la fiesta de Tecuílhuitl salieron; fue cuando murieron en el Canal de los Toltecas.,Njabu̱ bi bo̱nga dega xui. Mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
para con ella mostrar y hacer ver y admirar a los españoles y ponerles las cosas delante.,xa hyandi ne xa nu ne xa tsunda ya ñämfo̱. Ne bi huts'i da me̱t'o.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Otra vez respondió el Cihuacóatl y dijo:,Man'aki bi dädi ra Cihuacóatl bi má:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Bonito y le damos una medida de largo a lo grueso,ra tsizo' igo''únihé ra medida de largo a lo grueso,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Nombre de la letra,Ra thuhu,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"a rogarles y requeridos por la paz enviándoles a decir que no venían a buscar a ellos, sino a los de Culhua, culhuacanenses mexicanos,","da nja ra hoga b'u̱i ko nge'u̱ pa inda nja ya tuhni ko nge'u̱, bri b'e̱mpabi ya noya ge inga ge'u̱ mi honi di ge'u̱, ge to'o mi thoni ge ya meculhua, ne ya me m'onda,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"La gente de guerra, que sería hasta sesenta mil de ellos los que habían quedado, de los trescientos mil que eran de la parte de México,","Ya jä'i xki thoki da y'o ha ya mabagi, t'ena ge mi nzo̱t'e  ngu hñu n'ate m'o di ge'u̱ nu'u xki pongi, gatho nuya hñu nthebe m'o xki fu̱ta ra mabagi mra mengu ra M'onda,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Ha ido a jugar,ximá ximá'íni,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Les dijo:,Bi xipabi:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Cuando hubo recibido el mensaje el capitán de Huitznáhuac, el huasteco, luego va a dar la palabra a los señores de Tlatelolco y allí al rey de los tenochcas, Cuauhtémoc.","Nub'u̱ ba häni ra noya ra gabida Huitznáhuac, ra huasteco, b'estho ba unga ra noya nu'u̱ ya ndä metlatelolco ne ra ndä ya tenochca",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
