"Introducción, selección y notas de A. Yañéz, 2a. edición. Bablioteca del Estudiante Universitario 2. UNAM, México, 1950.","ra nku̱t'i ra huahni ne ya ñ’udi nthutsi ra Agustin Yáñez 2da. edición. Biblioteca del Estudiante Universitario, UNAM, 1950.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Pues bien, nahuas y mayas que tanto empeño ponían y ""tanta curiosidad tenían” en ""con servar la memoria de sus antiguallas”,",Niabu̱ ya ndeznä ne ya maya ge mi huts’i ya mfädi “mi japabi ndunthi mazu nu’a mi o̱t'e de “da b’etsi nuya nu’u̱ manteb’u̱.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
no dejaron perecer el recuerdo —su propia visión del más impresionante y trágico de los acontecimientos:,Inbi hopabi da du nuna yopamfeni —ra thandi se̱he̱ nuya. ts´othogi:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"la Conquista hecha por hombres extraños, que acababan por destruir para siempre sus antiguas formas de vida.",Ra ts’okat'o̱t'amfeni bi hoki ya tso̱ho̱ ya jä’i ge bi juati bi yo̱te ya ndäxjua mu̱'i.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
El presente libro —especie de antología de textos y pinturas—,Nuna b’ist’ofo — ngu ya zo̱te mar’a ya b’istof’ofo ne ya k’oi—,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"ofrece algunos rasgos de las varias imágenes que los mesoamericanos de idioma náhuatl de Tenochtitlan, Tlatelolco, Tetzcoco, Chalco y Tlaxcala se formaron acerca de Cortés y los españoles,","Uni r'a ya ñ’udi n’a ya k’oi ge nuya mesoamericano de ya hñä ya nde̱zna ya mebondo, metlatelco, metetzcoco, mechalco, ne metlaxcala bi juat’i ha ra hyo ra Cortés ne ya ñämfo̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"acerca de la Conquista y la ruina final de su metrópoli, México-Tenochtitlan.",getbu̱ ra ts’okat’o̱t’amfeni ne ra yo̱t'e ra hnini M'onda—Bondo.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Un trabajo semejante podrían preparar también los mayistas, que disponen asimismo de relaciones indígenas de la Conquista, entre otras, las contenidas en los Anales de los Xahil, Títulos de la Casa Ixquin-Nehaip, en la Crónica de Chac-Xulub-Chen,","N'a ra b'e̱fi mahye̱gi tsa da hyoki nehe to'o pädi xahño ya b’u̱i ya maya, ge pe̱tsi nehe ya ngondahmä.Ya mu̱dimehai mi b’u̱i dige’a ra ts’okat’o̱t’amfeni ge tu ha ya nt'ofo nu’u̱ bi nja ra je̱ya ya Xahil, ya thuhu ya thogi bi nja ha ra Kasa Ixquin-Nehaip en la Crónica de Chac-Xulub-Chen,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y por lo menos fragmentariamente, en algunos de los libros de los Chilam Balam.",nehe ra ya ze̱ki nu’a ra b'istofo ra thuhu ra Chilam Balam.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Toca tratar ahora, con la brevedad que exige esta introducción, acerca del origen y modo","Nubia ga mähu̱, n'a tu̱ki nu’a ri ñ'ehe nuna nthint’ant’ofo, ne hanja bri thuts’i ya nt’ofo, ne",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"como se escribieron y pintaron los varios testimonios dejados por hombres de cultura náhuatl,","ya y’ohni ne ndunthi ya kuän'ahmä bi tsogi ya jä´ bi mpädi ra b´u̱i ya nde̱znä,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"varios de ellos testigos de la Conquista, y que constituyen la que hemos llamado una Visión de los vencidos.",ndunthi di ge´u̱ bi handi  ra ts´okat  o̱t´amfeni ne xa hoki nu´a sta hutuabihu̱ ra thandi nu´u̱ to´o bi b´e̱di.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Relaciones y pinturas Nahuas acerca de la Conquista,Ya Ngondahmä ne ya k’oi ya nde̱znä di ge’a ra ts’okat  o̱t amfeni,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Fray Toribio de Benavente, Motolinia,","Ra makja mra thuhu ra Toribio Benavente, Motolinia,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"llegado a México-Tenochtitlan en junio de 1524,","bi tso̱ho̱ nuua M´onda-B'ondo ra zänä ra junio ra je̱ya ra 1524,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"formando parte del célebre grupo de los doce franciscanos venidos a Nueva España,","ge'a ha dige'a ya r'e̱t'a ma yoho makja ya fransciscano bi tso̱ho̱ nuua ma haihu̱ bi thutuabi ra R´ayo Manhyati,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
es el primero en descubrir el interés que tuvieron los indios por conservar sus propios recuerdos acerca de la Conquista.,"ra dänga nxika mothe ge ra hñäki ra  hñämfo̱ hutuabi ra España, ha ma hñähu̱ ra thuhu manhvati  ra mu̱di’a bi hyandi ge nuya mu̱dimehai mi  pe̱tsi ya hmä di geb’u̱ ra ts’okat’o̱t amfeni.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"He aquí las palabras mismas de Motolinia, al principio del Tratado Tercero de su Historia de los indios de la Nueva España:","Nuua ya mu̱di noya ra Motolinia, ha ra mu̱di nkohi bi t'o̱t'e ko ra thuhu ra Tratado Tercero ra Dänga b´ede ya mu̱dimehai nuua R´ayo Manhyati:",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Mucho notaron estos naturales indios,","Ndunthi bi hyandi nuya mu̱dimehai,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"entre las cuentas de sus años,","made nuya mana b´ede dige´a ya je̱ya,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"el año que vinieron y entraron en esta tierra los españoles,","ra je̱ya bi tso̱ho̱ ne bi yu̱t´i ha nuna hai nuya ñämfo̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
como cosa muy notable y que al principio les puso muy grande espanto y admiración.,ngu n'a ra thogu bi nthandi ne bi fu̱di bi me̱ts´uabi  ra ntsu.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Ver una gente venida por el agua,Ra nge´a bi hyandi ya jä´i xki ñ´ehebu̱ ha ya dehe.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"(lo que ellos nunca habían visto, ni oído que se pudiese hacer),","(nu'u inxki hyandi nehe inxki o̱de te da t´o̱tuabi),",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"de traje tan extraño del suyo, tan denodados y animosos, tan pocos entrar por todas las provincias de esta tierra con tanta autoridad y osadía, como si todos los naturales fueran sus vasallos.","ya he mra n´añ´o ne mi johya, bi tso̱ho̱ ha ya hnini nuna hai ko ndunthi ra ts´u̱tui, nuya mu̱dimehai mi ñ´endatho ne bi o̱tua ya b´e̱go.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Así mismo se admiraban y espantaban de ver los caballos y lo que hacían los españoles encima de ellos[...],"Nehe bi hyandi hanja inbi ntsu nub´u̱ xki handi  ya fani,ne nu´a mi   o̱t´e ya ñämfo̱ mi to̱pu̱[...]",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"A los españoles llamaron teteuh, que quiere decir dioses y los españoles, corrompiendo el vocablo decían teules[...]","Nuya ñämfo̱ bri thutuabi Teteuh, ge̱ poni da thutuabi ya Ajuä ne ya ñämfo̱ bi ts´oki nuna noya bri hmä teules [...]",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Asimismo los indios notaron y señalaron para tener cuenta con el año que vinieron los doce frailes juntos[...],"Nyabu̱ nuna, mu̱dimehai bi handi ne ñ´udi ra je̱ya bi tso̱ho̱ ya mu̱di r´e̱t´a ma yoho makja, bi tso̱ho̱ xki munts´i[...]",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Motolinia, consignaron la venida de los españoles y los principales hechos de la Conquista.","Mapaya ri m'e̱tsi ndunthi ya njondahmä ya ndeznä, habu̱ thuis'i ra hmä ra Motolinia, ra ehe ya ñämfo̱ nehe ya thogi bi nja ha ra ts'okat´o̱t´amfeni.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Esas relaciones y pinturas, junto con otras varias historias escritas un poco más tarde también por indígenas, son en conjunto más de doce.","Nuna njondahmä ne ya y´ohni nehe mar'a ya kohint'ofo bi huts'i ya mu̱dimehai nehe m'e̱fa ya b'ede bi nja, gatho di ge´u̱ you bi zo̱t´e r´e̱t´a ma yoho.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"De desigual importancia, antigüedad y extensión, son suficientes para estudiar los rasgos característicos de la imagen que se formaron los cronistas de lengua náhuatl acerca de la Conquista.","Inga mahye̱gi mazu mi o̱tuabi, ya nxiki ne ra manteb'u̱, ra ntsa da mfädi mi pe̱tsi ha ya ñudi ge bi huts'i nu'a ya b'ede to'o bi ñä ya ndeznä hanja ra nja ra ts'okat´o̱t amfeni.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Brevemente describiremos las principales de estas relaciones, tomando en cuenta tanto su antigüedad, como su mayor  o menor extensión.","Ga huts'ihu̱ n'a tu̱ki nuya mu̱di noya ge nuya njondahmä, ga o̱t'a ra gue̱nda ge manteb'u̱ ngu ra dämanxiki o ra t'u̱kanxiki.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Cantares acerca de la Conquista,Ya ntubu ge mä ra ts´okat'o̱t'amfeni,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Parece ser que los más antiguos testimonios indígenas sobre la Conquista encontraron natural expresión en varios cantares,","Po̱de ge nuya pe̱tsi nuya ndäxjua kuän'ahmä ya mu̱dimehai ra thandi ra ts'oka´o̱t amfeni bi tsu̱di hanja da mä ha ya ntuhu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"compuestos a la usanza antigua, por algunos de los cuicapicque o poetas nahuas sobrevivientes.","xki, thoki ngu nzäi ya jäi manteb´u̱ por´a ya t´u̱ki cuícapicque o ya hogahiäahmä ya ndeznä bi bongi.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Así, para no citar otros, pueden recordarse al menos aquellos dos poemas, verdaderos ejemplos de los llamados icnocuícatl,","Njabu̱ pa inda mämbabi ra thuhu mar´a, da za dra feni gehyu̱ yoho ya thu̱ahmä majuäni ra ñ’udi bri thutuabi icnocuícatl,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"“cantos tristes”, o elegías, en el primero de los cuales se describen los últimos días del sitio de Tenochtitlan,","""cantos tristes” “tso̱m´a nthuhu” ra mu̱di di ge'u̱ bri thuts’i ya ngätsi ya pa bri jot’i ya ñ’u nuni Bondo,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
mientras que en el segundo se refiere cómo se perdió el pueblo mexícatl.,hmähä ra nyoho hmä hanja ra m´e̱di ra munts a jä' mexicatl.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Copiamos aquí siquiera unas estrofas de cada uno de dichos poemas,","Bri k´oki ra ya xe̱ni đi ge´u̱ nuya hogahñä,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"para mostrar ya cuál fue la reacción de los mexicas,","pa dra ñ´udi nda´a ra ndädi ya ndeznâ,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
al contemplar destruido su mundo y forma de vida antigua:,ra nthandi ha gra yo̱t’e ra m’u̱i ma nteb’u̱:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"En los caminos yacen dardos rotos,","Ha ya ñ’u b’e̱ni ya ts’u̱t'atsäza xa dehmi,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
los cabellos están esparcidos.,ya stä xa ntu̱ngi habu̱ ra za.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Destechadas están las casas,","ya ngäts´i ya ngu xa xaki,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
enrojecidos tienen sus muros.,xa nthe̱nitho ya jädo.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Gusanos pululan por calles y plazas,","Ya zu’e y'o ha ya ñ’u ne ya tai,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
y en las paredes están salpicados los sesos.,ha ya jäda xa k’uast’i ya bo̱y’o.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Rojas están las aguas, están como teñidas,","xa nthe̱nitho ya dehe, ngu xa japa ya ku̱hu̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y cuando las bebimos,","ne nub’u̱ da tsithehu̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
es como si bebiéramos agua de salitre.,ngu di tsihu̱ ra uxka dehe.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
PREFACIO,Fu̱TAHMÄHE̱M'I,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"En esta nueva edición he incluido un capítulo más, el último, intitulado “Lo que siguió”.","Ha nuna r’ayo edición sta ze̱ti man’a ra ze̱ka nt'ofo, nu'a huts'i ri ngätsi “Nu'a bi te̱ni”.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Reúno en él testimonios, originalmente en náhuatl, de quienes, consumada la victoria de las hombres de Castilla, escriben y describen de variadas formas su triste situación.","Di munts'i ha nubu̱ ya kuän'ahmä bi thuts'i ri mu̱di ra nt'ofo ra ndeznä, to'o xki ntähä nuya jä’i xki n’ehe nuni Castilla, bi y'ofo ne bi mä ha bi thogi ya n'an'o ndumu̱i di nja.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"A pesar de todo, no pudieron ser silenciadas sus voces.","Inga ra nge'a, inbi tsa bi kotuabi ya ne pa da ñä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Los escribanos indígenas las transvasaron al papel desde tempranas fechas.,Ya y'ofo mu̱dimehai bi huts’i ha ya he̱m'i ha mi thogi n'a tu̱ki ya pa.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Hoy se escuchan también las de otros hombres y mujeres nahuas: es su Yancuic tlahtolli, Nueva Palabra.","Nubia ri nt'ode nehe mar’a ya ñ’o̱ho̱ ne ya b’e̱hña ndeznä: ha ra Yancuic tlahtolli, R'ayo Noya.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
De los siglos XVI y XVII hay cartas de denuncia y petición al Rey;,Digeb’u̱ ya nthebe je̱ya XVI ne XVII ja ya m’e̱hna nt'ofo habu̱ ja ya hñopi ne ya nt'adi ra Täayä;,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
asimismo escritos de reafirmación en medio de la desgracia.,njabu̱ nehe ya nt'ofo dige'a ra yopahmä made ya ñ’änthi.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
De tiempos posteriores encontramos evocaciones como las que acompañaron a la ‘Danza de la gran Conquista”.,Ya ma pa ri ñ’ehe nubu̱ ga tsu̱dihu̱ ya hmati ngu nu’u̱ ri n'oui ra “ra hnei ra dänga ts’okat'o̱t'amfen.”,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Textos también de gran fuerza son los manifiestos en náhuatl de Emiliano Zapata, difundidos en 1918.","Ya b’ist'ofo ge pe̱tsi ra dänga ts’e̱di pa da hmä ge'u̱ ya thokihneki ya ndeznä dige'a ra Emiliano Zapata, bi uni da fädi ra je̱ya ra 1918.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y de momentos más cercanos, la denuncia de Joel Martínez Hernández y un bello poema de Natalio Hernández Xocoyotzin, ambos maestros de estirpe náhuatl.","Ne mätahekitho di ja getbu̱, ra hñäpi ra Joel Martinez Hernández ne ra hotho thuahmä ra Natalio Hernández Xocoyotzin, nuya yoho ya xahnate ri ñ’ehe ya y'u̱ dige'u̱ ya ndeznä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
La visión de los hijos y nietos de quienes fueron vencidos —que hoy están decididos a no serlo más— se muestra en este conjunto de testimonios que nos hablan de “Lo que siguió” hasta llegar al presente.,Ya nthandi dige'u̱ ya bätsi ne ya b’e̱to nu’u̱ to'o bi be̱’di —ge nubia xa ñ’ent’i ge inda hyopi da njabu̱— ri ñ'udi ha nuna munts'i kuän’ahmä ge xikagihu̱ dige'a “Nu'a bi te̱ni” pa bi tso̱ho̱ ha nubia mapaya.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Su voz es de resuelta afirmación.,Ra noya mä majuäni.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
No piden favor o limosna.,Ingi adi ra mäte o ra b’o̱hña.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Los pueblos originarios exigen ser escuchados y tomados en cuenta.,Ya jä’ bu’u̱i ya hnini adi ge da t'o̱tuabi ma zu ne da t’umbabi ngue̱nda.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Conocen sus derechos y por ellos luchan.,Ge pädi nu'a ri ñ'ehe ne po ra nge'a mi o̱t'e ra ts'e̱di.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"La palabra, con la dulzura del náhuatl y de otras muchas lenguas vernáculas de México, comienza a resonar con fuerza.","Ra noya, ko ra hogahmä ya ndeznä ne mar’a ndunthi ya hñäki ya mu̱dimehai b’u̱i nuua M'onda, fu̱di da ngani ko ra ts’e̱di.  Ha n'a ximhai thuts'i po ra hoga m’u̱i.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"En un mundo amenazado por una globalización rampante, es ella prenuncio de esperanza.","Nthandi gatho nu'a ra munts'i ra thuhu hñämfo̱ ra globalización ge ‘a po̱ts’e dega nest’ihi, nuna y’o̱te to̱m'i da nja ra ntho̱mäte.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Nos hace ver, entre otras muchas cosas, que las diferencias de lengua y cultura son fuente de creatividad perdurable.",o̱t’e ga handihu̱ made di ge ndunthi ya thogi ge handi ya n'añ'o ya nkohi ne ya t'o̱t'amfeni habu̱ po̱ni ma mfenihu̱ pa da tse̱ti.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
PRÓLOGO A LA EDICIÓN EN LENGUA HNÄHNGUA HÑÄHÑU,Fu̱TAHMÄHE̱M'I RA UNGA MFÄDI HA RA HŇÄKI HÑÄHÑU,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Los testimonios históricos que integran la Visión de los vencidos han sido traducidos a cerca de veinte lenguas extranjeras y se han difundido asimismo en en el sistema braille para invidentes.,"Ya kuän’ ahmä xa thogi manteb’u̱e ge xa thäst’i nu'a gatho ra Nthandi to'o bi B’e̱di ge xa pu̱ngahñä nuna hmä getbu̱ n’ate ya hñäki ge ñä ya nso̱ho̱ hñäki ne xa y'oni nuna nt'ofo nehe ha ra hñäki yazi xada jä’i , ge'a nuna hñäki fadi ha ra hñämfo ko ra thuhu ra sistema Braile.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"No existía, sin embargo, versión a alguna en lengua indígena","Mi otho, ni n'a ra i ha ra hñäki ya mu̱dimehai.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Tan sólo se conservan en náhuatl los textos originales al alcance de relativamente pocas personas.,Ho̱nse̱he̱ nu'u̱ ri be̱’tsi ha ra hñäki ya ndeznä ya b’ist'ofo mu̱o̱ti ge'u̱ ri heti n'a tu̱ki ya jä’i.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Ahora, gracias al empeño del maestro de estirpe Hñähñu, es decir, otomí,","Nubia, jamädi xa o̱t’e ra ts’e̱di ra xahnate ge pe̱tsi ra y’u̱ ra ñähñu,ga mähu ngu fädi nehe ra Otomí,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Raymundo Isidro Alavez, oriundo de Boxtha Chico, municipio de San Salvador. Hidalgo,","Ra Raymundo Isidro Alavez, bi b’u̱i’i nuni ra Boxtha Chico, San Salvador, estado de Hidalgo",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"profesor de la Facultad de Estudios Superiores, Acatlán, UNAM,","Ne ri mpe̱fi ha ra dängan gu nt’udi ra thuhu ra Facultad de Estudios Superiores, Acatlán, UNAM,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"se dispone, por vez primera, de una versión en la que es su lengua materna.","ne da o̱t'e,po ra mu̱di maiki, n'a ra hmä ha nu'a ra hñäki nänä nu'a ñä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"De grande interés es esto ya que el pueblo de Hñähñu, ha convivido a través de siglos con los nahuas y ha sido participante en aconteceres que han afectado a unos y otros.","Dige'a ra dängi mu̱dik’at'i ra nge'a ra hnini ñähñu xa m'u̱i xa nxe̱pi ndunthi nuya nthebe je̱ya xki thogi ne mapaya ko ya ndeznä ne xa njabu̱ xa y'oui, xa mfats'i ha ya hoga thogi ne ya ts’othogi xa pe̱tsi n’a ngu man’a.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Cabe recordar aquí un pasaje de la Visión de los vencidos donde se refiere que, al aproximarse Hernán Cortés y sus hombres a Tlaxcala,","Da zu̱di da beni nuua nuna n'a t’u̱ka ze̱ki nt'ofo dige'a ra Nthandi to'o bi B’e̱di habu̱ thuts'i ge ham'u̱ mi guat’i ra Hernán Cortés ne ya jä’i mi y'oui mahye̱gi nuni Tlaxcala,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"los Hñähñus que vivían al lado los tlaxcaltecas,","ya ñähñu ge mi b’u̱i getbu̱ ha n'a ra hyodi ya metlaxcala,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
“salieron al encuentro en son de guerra y con escudos dieron la bienvenido a los españoles”.,“nuyu̱ bi bo̱ni da tsu̱di bi ma dega mabagi ne ko ya bu̱’bai bi umbabi ra hogañ’ehe nuya ñämfo̱”.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Al enterarse los de Tlaxcala de ese enfrentamiento en el que los españoles,Xki bädi ya ja’i mi b’ui nuni Tlaxcala dige'a nuna nju̱ui bi pe̱tsi habu̱ ya ñämfo̱,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"“cañonearon y asediaron con espadas a los otomíes” hasta vencerlos, dijeron:","“bi k'ahni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi” geb’u̱ bi japi bi b’e̱di, bi mä nuyu̱:",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
¿Cómo seremos?,¿Te gra m’u̱ihu?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
¿Iremos a su encuentro [de los españoles]?,¿Ga mahahu̱ ga tsudihu? ¿[dige’a ya ñämfo̱]?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
¡Muy macho y muy guerrero es el otomí!,¡Xi ya no̱t’e ne ya hoga ñ'emagagi ge’u̱ ya otomí!,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"¡Todo con una mirada, todo con un volver de ojos, acabaron con el infeliz macehual!","¡Gatho ko n’a ra hyandi, gatho ko n'a ra mpu̱nts’a da, bri juati ya hyoya b’e̱go!",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Pues ahora entremos a su lado, hagámonos sus amigos, seamos amigos suyos [de los españoles).'","Ha nubia ga ku̱t’ihu̱ ha ra hyo, ga o̱t’ehu ma ñ'oui, Dra ñ'oui dige'u̱ nuyu̱ dige’u ya ñämfo̱]'",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Fue así como guerreros Hñähñus, antes que ningunos otros, se enfrentaron a los invasores.","Bi njabu̱ ngu ya ñ'emabagi ñähñu, bi m'e̱t'o dige'u̱ mar'a, bi nju̱ui nuya tsokate.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Su fama de valientes la reconocieron los tlaxcaltecas.,Ra ts’e̱manethu̱ mi pe̱tsi dega no̱t'e njabu̱ mi pädi ya metlaxcala.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Por su parte, los mexicas apreciaban también a los Hñähñus al grado de que el título de un guerrero de alto rango era el de otomitl.","Po ra nge'a, ya ndeznä mi pe̱tsuabi nehe ra mät’äbäte pa ya ñähñu ra nge'a mi hutsuabi ra thuhu ya ñ'emabagi mi tso̱ts'e n'a ra hiets'i dega ndä ya dugu̱ bri thutuabi dega otómitl..",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y, aunque en ocasiones los mexicas hacían burla de los Hñähñus los estimaban como gente que vivía en orden, vestía con elegancia, en especial las mujeres, y disfrutaban de buenos alimentos.","Ne maske n'andi ya ndeznä mi o̱tuabi ra ranthede nuya ñähñu, mi pe̱tsubị ra hmädi ngu ra jä’i mi y’o xahño, mi he ya dutu mxa hotho, man'a nuya b’e̱hña, ne mi tsi ya ntsi xi mra ku̱hi.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y en lo tocante a sus cantos y poemas, los nahuas, para conocerlos y gozarlos tradujeron varios al náhuatl.","Ne, nu’a ra ñ’ehe ra ntuhu  ntuhu ne thu̱ahmä ndeznä, pa da bädi ne da kuki bi pungahñä nuya ha ra hñäki ra ndeznä ndunthi di ge’u.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"De esto son prueba algunos poemas incluidos en el manuscrito nahua de Cantares mexicanos,",Di ge’a nuna xa ts’ogi r’a xa thu̱ahmä zeti ha ya nt'ofo ya ndeznä fädi ko ra thuhu ya ntuhu ya mem'onda,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
conservado en la Biblioteca Nacional de México.,ge b'etsi ha ra Biblioteca Nacional de México.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Expresamente se nota en él que buen número de composiciones habían sido traducidas del otomí al náhuatl.,Ge udi nubu̱ nu'a ndunthi ya nthoki ge xa pu̱ngahña dige'a ra hñäki ra otomí pa ra hñäki ra ndeznä.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Ahora, gracias al maestro Raymundo Isidro Alavez,","Nubia, jamädi ra xahnate ra Raymundo Isidro Alavez,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"los testimonios originalmente en náhuatl que integran la Visión de los vencidos se tornan accesibles en lengua Hñähñu tal como se habla en el Valle del Mezquital, en Hidalgo.","ya kuän’ahmä fu̱o̱ti ha ra hñäki ya xab ndezna ge huts'i ra Nthandi to’o bi Nthandi to'o bi B’edi da tsa dra nu̱ti ha ra hñäki ra nähñu, ngu ra hñä ha ra B'atha B'ot'o̱hi, nuni ra hyodi Hidalgo.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y para lograr que sean más fácilmente comprendidos por los que hablan distintas variantes de este mismo idioma,",Ne pa da tits’u̱ntho japi insta hñei nuna mfädi po nu’u̱ dige’u̱ ñä nuna hñä ra nge’a ja man’añ’o gra ñä.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
contando con la colaboración de otros maestros conocedores de esas variantes,Ri pede ko ra mfaste ko mar’a ya xahnate ge nuya n'an'o dra hña,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"las de Querétaro (Tolimán Amealco), de Temoaya en el estado de México y de otros lugares de Puebla y Veracruz","—nu’u̱ dige'u̱ b’u̱i nuni Maxey (Tolimán ne Amealco), dige’u̱ Temoaya nuni ra ra hyodi estado de México ne mar’a ya hyodi nuni Puebla ne Veracruz",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
